image,caption
http://images.cocodataset.org/val2014/COCO_train2014_000000374994.jpg,A table surface with various tools and supplies.
http://images.cocodataset.org/val2014/COCO_train2014_000000374994.jpg,a bunch of random do it yourself items on a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000374994.jpg,a black table full of many different items.
http://images.cocodataset.org/val2014/COCO_train2014_000000276597.jpg,a road that has some  cars on the road.
http://images.cocodataset.org/val2014/COCO_train2014_000000276597.jpg,A crane is driven through traffic on a street with beautiful white mansions.
http://images.cocodataset.org/val2014/COCO_train2014_000000276597.jpg,An emergency vehicle is parked in front of a building.
http://images.cocodataset.org/val2014/COCO_train2014_000000276597.jpg,A city street filled with lots of trucks and cars.
http://images.cocodataset.org/val2014/COCO_train2014_000000276597.jpg,A group of vehicles in street area next to a building.
http://images.cocodataset.org/val2014/COCO_val2014_000000216051.jpg,A young woman sitting on a wooden bench with a dog.
http://images.cocodataset.org/val2014/COCO_val2014_000000216051.jpg,A woman sitting on a bench with a dog.
http://images.cocodataset.org/val2014/COCO_val2014_000000216051.jpg,A young girl with a dog standing in her lap.
http://images.cocodataset.org/val2014/COCO_val2014_000000216051.jpg,A woman and a dog that are sitting on a bench.
http://images.cocodataset.org/val2014/COCO_val2014_000000216051.jpg,a dog that is on the lap of a women.
http://images.cocodataset.org/val2014/COCO_train2014_000000562766.jpg,A meal made up of pizza, pasta, and bread.
http://images.cocodataset.org/val2014/COCO_train2014_000000562766.jpg,Food in tin trays and pizza in a box sit on a desk.
http://images.cocodataset.org/val2014/COCO_train2014_000000562766.jpg,Assorted Itallian food in take out containers are on green plates.
http://images.cocodataset.org/val2014/COCO_train2014_000000562766.jpg,4 entrees of pasta and pizza on a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000562766.jpg,A variety of fast food sitting out on a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000127499.jpg,A woman standing at a bus stop with an umbrella.
http://images.cocodataset.org/val2014/COCO_train2014_000000127499.jpg,A person in a yellow coat stands under an umbrella on the sidewalk.
http://images.cocodataset.org/val2014/COCO_train2014_000000127499.jpg,A woman standing on a sidewalk holding an umbrella.
http://images.cocodataset.org/val2014/COCO_train2014_000000127499.jpg,A person with a yellow plaid jacket is holding an umbrella.
http://images.cocodataset.org/val2014/COCO_train2014_000000127499.jpg,a person stands while holding on to a pole.
http://images.cocodataset.org/val2014/COCO_train2014_000000378491.jpg,A small deer standing next to a small horse.
http://images.cocodataset.org/val2014/COCO_train2014_000000378491.jpg,Two horses in a forest with leaves and grass.
http://images.cocodataset.org/val2014/COCO_train2014_000000378491.jpg,A brown horse and a tan colt on the side of a road.
http://images.cocodataset.org/val2014/COCO_train2014_000000378491.jpg,Small horse sitting beside a large brown horse.
http://images.cocodataset.org/val2014/COCO_train2014_000000378491.jpg,A older horse standing next to a younger horse.
http://images.cocodataset.org/val2014/COCO_train2014_000000141695.jpg,A horned bulls is visible in the background just past the fence.
http://images.cocodataset.org/val2014/COCO_train2014_000000141695.jpg,The cox is standing behind the fence alone.
http://images.cocodataset.org/val2014/COCO_train2014_000000141695.jpg,A cow is standing near a fence in a field.
http://images.cocodataset.org/val2014/COCO_train2014_000000141695.jpg,a cow is standing behind a fence in a field.
http://images.cocodataset.org/val2014/COCO_train2014_000000141695.jpg,Cow looking over its enclosure while in an open pasture.
http://images.cocodataset.org/val2014/COCO_train2014_000000313798.jpg,People preparing food surrounded by many bowls, buckets and baskets.
http://images.cocodataset.org/val2014/COCO_train2014_000000313798.jpg,a kitchen area with many pots and containers.
http://images.cocodataset.org/val2014/COCO_train2014_000000313798.jpg,An open washroom with multiple bowls, buckets, and pots.
http://images.cocodataset.org/val2014/COCO_train2014_000000313798.jpg,Smoking man cooking in a wok in a dirty kitchen.
http://images.cocodataset.org/val2014/COCO_train2014_000000313798.jpg,A very unsanitary area where it appears food is being prepared.
http://images.cocodataset.org/val2014/COCO_val2014_000000305437.jpg,A teenaged girl at a booth at an educational fair.
http://images.cocodataset.org/val2014/COCO_val2014_000000305437.jpg,Smiling woman in red top putting items in a box.
http://images.cocodataset.org/val2014/COCO_val2014_000000305437.jpg,A girl is kneeling down and packing things in a suitcase.
http://images.cocodataset.org/val2014/COCO_val2014_000000305437.jpg,A woman with a suitcase distributing literature from it.
http://images.cocodataset.org/val2014/COCO_val2014_000000305437.jpg,A woman placing bags into an old suitcase.
http://images.cocodataset.org/val2014/COCO_val2014_000000221281.jpg,A group of giraffes walking in the sand.
http://images.cocodataset.org/val2014/COCO_val2014_000000221281.jpg,Two giraffes walking around in the grass and dirt.
http://images.cocodataset.org/val2014/COCO_val2014_000000221281.jpg,two giraffes running across a field in the mud.
http://images.cocodataset.org/val2014/COCO_val2014_000000221281.jpg,Three giraffes, one young, in a natural looking habitat.
http://images.cocodataset.org/val2014/COCO_val2014_000000221281.jpg,Giraffes in a dirt field with some patches of green.
http://images.cocodataset.org/val2014/COCO_val2014_000000577036.jpg,a big bus is parked as a some people ride by in a cart.
http://images.cocodataset.org/val2014/COCO_val2014_000000577036.jpg,a transit bus parked near a building near a cart.
http://images.cocodataset.org/val2014/COCO_val2014_000000577036.jpg,A large bus has interesting pictures on it.
http://images.cocodataset.org/val2014/COCO_val2014_000000577036.jpg,A pedicab on a street next to a bus.
http://images.cocodataset.org/val2014/COCO_val2014_000000577036.jpg,A petal powered tour cart passes a large commercial bus,.
http://images.cocodataset.org/val2014/COCO_val2014_000000242286.jpg,A cat lays on top of an open and turned on laptop computer.
http://images.cocodataset.org/val2014/COCO_val2014_000000242286.jpg,A black and white cat laying on a laptop computers keyboard with the screen on.
http://images.cocodataset.org/val2014/COCO_val2014_000000242286.jpg,A cat sitting on the keyboard of a laptop with the screen part on his back.
http://images.cocodataset.org/val2014/COCO_val2014_000000242286.jpg,A cat sitting on top of a laptop computer's keyboard.
http://images.cocodataset.org/val2014/COCO_val2014_000000242286.jpg,a cat laying on a laptop on a desk.
http://images.cocodataset.org/val2014/COCO_train2014_000000570416.jpg,Two pictures of a skier sliding down a ramp in the snow.
http://images.cocodataset.org/val2014/COCO_train2014_000000570416.jpg,A man snowboarding on a ledge of some sort.
http://images.cocodataset.org/val2014/COCO_train2014_000000570416.jpg,a person riding a snow board on a railing.
http://images.cocodataset.org/val2014/COCO_train2014_000000570416.jpg,A snow skier is in mid air on top of a mountain.
http://images.cocodataset.org/val2014/COCO_train2014_000000570416.jpg,Two pictures of snow boarders on a raised stunt feature.
http://images.cocodataset.org/val2014/COCO_train2014_000000091337.jpg,A foreign key chain that can turn things on and off.
http://images.cocodataset.org/val2014/COCO_train2014_000000091337.jpg,The small key chain has a remote control on it.
http://images.cocodataset.org/val2014/COCO_train2014_000000091337.jpg,A person holding a small device in a package.
http://images.cocodataset.org/val2014/COCO_train2014_000000091337.jpg,A packaged key chain that is in the shape of a tiny TV remote.
http://images.cocodataset.org/val2014/COCO_train2014_000000091337.jpg,a hand is holding a key chain controller in its package.
http://images.cocodataset.org/val2014/COCO_val2014_000000118846.jpg,A young man poses for a photo with his mouth open.
http://images.cocodataset.org/val2014/COCO_val2014_000000118846.jpg,A man holding scissors over his head getting ready to cut his hair.
http://images.cocodataset.org/val2014/COCO_val2014_000000118846.jpg,A man holding a scissor towards is pony tale.
http://images.cocodataset.org/val2014/COCO_val2014_000000118846.jpg,a man is holding scissors up to his hair.
http://images.cocodataset.org/val2014/COCO_val2014_000000118846.jpg,a man has a scisoors in hand about to cut his hair.
http://images.cocodataset.org/val2014/COCO_train2014_000000555427.jpg,Cat asleep on bed next to empty soda bottle.
http://images.cocodataset.org/val2014/COCO_train2014_000000555427.jpg,A fluffy cat is sleeping next to an empty diet Snapple bottle.
http://images.cocodataset.org/val2014/COCO_train2014_000000555427.jpg,A black cat has it's paw in a Snapple bottle.
http://images.cocodataset.org/val2014/COCO_train2014_000000555427.jpg,A black cat with its paw in a snapple bottle.
http://images.cocodataset.org/val2014/COCO_train2014_000000555427.jpg,A furry animal next to an empty iced tea bottle.
http://images.cocodataset.org/val2014/COCO_train2014_000000373849.jpg,A brown horse grazing on grass in the middle of a pasture.
http://images.cocodataset.org/val2014/COCO_train2014_000000373849.jpg,ONE LONELY HORSE EATING OUT IN THE PASTURE.
http://images.cocodataset.org/val2014/COCO_train2014_000000373849.jpg,There is a horse in the middle of a field eating grass.
http://images.cocodataset.org/val2014/COCO_train2014_000000373849.jpg,A single horse grazing in the grass in a field.
http://images.cocodataset.org/val2014/COCO_train2014_000000373849.jpg,A horse is grazing in an open field in a forest.
http://images.cocodataset.org/val2014/COCO_val2014_000000369370.jpg,A sandwich on a plate served with garnish.
http://images.cocodataset.org/val2014/COCO_val2014_000000369370.jpg,A delicious sandwich layered with meat and dressed with avocado lies on a cutting board.
http://images.cocodataset.org/val2014/COCO_val2014_000000369370.jpg,A ham sandwich on a white plate with a kale garnish.
http://images.cocodataset.org/val2014/COCO_val2014_000000369370.jpg,A white bread sandwich on plate filled with ham and lettuce.
http://images.cocodataset.org/val2014/COCO_val2014_000000369370.jpg,A table with plates of sandwiches and fruit.
http://images.cocodataset.org/val2014/COCO_train2014_000000148019.jpg,Branches of a bare tree filled with birds.
http://images.cocodataset.org/val2014/COCO_train2014_000000148019.jpg,A group of birds perched high on a tree top.
http://images.cocodataset.org/val2014/COCO_train2014_000000148019.jpg,Several leafless tree branches covered in large birds.
http://images.cocodataset.org/val2014/COCO_train2014_000000148019.jpg,A flock of birds sitting on top of a tree in a forest.
http://images.cocodataset.org/val2014/COCO_train2014_000000148019.jpg,Birds sitting on the branches of a tree.
http://images.cocodataset.org/val2014/COCO_train2014_000000457962.jpg,A man and his son eating donuts at a restaurant.
http://images.cocodataset.org/val2014/COCO_train2014_000000457962.jpg,A man and a child are enjoying a couple of a donuts together.
http://images.cocodataset.org/val2014/COCO_train2014_000000457962.jpg,Man eating a donut with a boy sitting on his lap.
http://images.cocodataset.org/val2014/COCO_train2014_000000457962.jpg,Father and son enjoying iced donuts with sprinkles.
http://images.cocodataset.org/val2014/COCO_train2014_000000457962.jpg,A dad shares donuts with his son who is sitting in his lap.
